merchant_a,merchant_b,edge_weight
370,393,0.15
363,393,0.15
333,393,0.15
310,393,0.15
292,393,0.15
283,393,0.15
270,393,0.15
267,393,0.15
246,393,0.15
228,393,0.15
222,393,0.15
162,393,0.15
142,393,0.15
133,393,0.15
124,393,0.15
107,393,0.15
104,393,0.15
100,393,0.15
95,393,0.15
78,393,0.15
73,393,0.15
36,393,0.15
6,393,0.15
492,394,0.15
489,394,0.15
474,394,0.15
420,394,0.15
405,394,0.15
399,394,0.15
376,394,0.15
369,394,0.15
368,394,0.15
262,394,0.15
256,394,0.15
224,394,0.15
210,394,0.15
184,394,0.15
180,394,0.15
178,394,0.15
166,394,0.15
94,394,0.15
45,394,0.15
41,394,0.15
498,395,0.15
488,395,0.15
458,395,0.15
454,395,0.15
445,395,0.15
402,395,0.15
389,395,0.15
385,395,0.15
320,395,0.15
288,395,0.15
254,395,0.15
238,395,0.15
237,395,0.15
212,395,0.15
197,395,0.15
164,395,0.15
84,395,0.15
61,395,0.15
57,395,0.15
53,395,0.15
24,395,0.15
9,395,0.15
478,396,0.15
467,396,0.15
459,396,0.15
452,396,0.15
444,396,0.15
435,396,0.15
418,396,0.15
386,396,0.15
372,396,0.15
356,396,0.15
332,396,0.15
302,396,0.15
298,396,0.15
247,396,0.15
186,396,0.15
150,396,0.15
149,396,0.15
144,396,0.15
96,396,0.15
66,396,0.15
48,396,0.15
35,396,0.15
4,396,0.15
500,397,0.15
427,397,0.15
426,397,0.15
367,397,0.15
360,397,0.15
351,397,0.15
348,397,0.15
344,397,0.15
331,397,0.15
318,397,0.15
317,397,0.15
315,397,0.15
309,397,0.15
281,397,0.15
278,397,0.15
276,397,0.15
275,397,0.15
190,397,0.15
169,397,0.15
159,397,0.15
120,397,0.15
93,397,0.15
71,397,0.15
38,397,0.15
29,397,0.15
22,397,0.15
462,398,0.15
455,398,0.15
424,398,0.15
422,398,0.15
401,398,0.15
384,398,0.15
314,398,0.15
295,398,0.15
255,398,0.15
250,398,0.15
248,398,0.15
214,398,0.15
207,398,0.15
193,398,0.15
177,398,0.15
170,398,0.15
156,398,0.15
152,398,0.15
111,398,0.15
98,398,0.15
26,398,0.15
14,398,0.15
3,398,0.15
489,399,0.15
474,399,0.15
420,399,0.15
405,399,0.15
394,399,0.15
376,399,0.15
368,399,0.15
342,399,0.15
323,399,0.15
262,399,0.15
256,399,0.15
224,399,0.15
184,399,0.15
180,399,0.15
178,399,0.15
166,399,0.15
94,399,0.15
45,399,0.15
41,399,0.15
18,399,0.15
448,400,0.15
403,400,0.15
377,400,0.15
371,400,0.15
353,400,0.15
327,400,0.15
324,400,0.15
319,400,0.15
313,400,0.15
286,400,0.15
266,400,0.15
235,400,0.15
171,400,0.15
161,400,0.15
151,400,0.15
147,400,0.15
126,400,0.15
33,400,0.15
7,400,0.15
462,401,0.15
455,401,0.15
424,401,0.15
422,401,0.15
398,401,0.15
384,401,0.15
365,401,0.15
314,401,0.15
255,401,0.15
250,401,0.15
248,401,0.15
214,401,0.15
207,401,0.15
193,401,0.15
177,401,0.15
170,401,0.15
156,401,0.15
152,401,0.15
98,401,0.15
39,401,0.15
27,401,0.15
14,401,0.15
3,401,0.15
498,402,0.15
488,402,0.15
479,402,0.15
458,402,0.15
454,402,0.15
445,402,0.15
395,402,0.15
385,402,0.15
320,402,0.15
288,402,0.15
254,402,0.15
238,402,0.15
212,402,0.15
197,402,0.15
164,402,0.15
84,402,0.15
61,402,0.15
57,402,0.15
53,402,0.15
24,402,0.15
9,402,0.15
494,403,0.15
448,403,0.15
400,403,0.15
377,403,0.15
371,403,0.15
353,403,0.15
327,403,0.15
324,403,0.15
313,403,0.15
286,403,0.15
266,403,0.15
235,403,0.15
219,403,0.15
171,403,0.15
167,403,0.15
161,403,0.15
151,403,0.15
147,403,0.15
126,403,0.15
33,403,0.15
491,404,0.15
484,404,0.15
483,404,0.15
480,404,0.15
443,404,0.15
390,404,0.15
358,404,0.15
355,404,0.15
334,404,0.15
284,404,0.15
233,404,0.15
230,404,0.15
185,404,0.15
157,404,0.15
137,404,0.15
136,404,0.15
132,404,0.15
128,404,0.15
122,404,0.15
114,404,0.15
97,404,0.15
13,404,0.15
492,405,0.15
489,405,0.15
474,405,0.15
399,405,0.15
394,405,0.15
376,405,0.15
369,405,0.15
368,405,0.15
342,405,0.15
323,405,0.15
262,405,0.15
256,405,0.15
224,405,0.15
210,405,0.15
184,405,0.15
180,405,0.15
178,405,0.15
166,405,0.15
94,405,0.15
45,405,0.15
41,405,0.15
18,405,0.15
487,406,0.15
472,406,0.15
470,406,0.15
461,406,0.15
449,406,0.15
447,406,0.15
388,406,0.15
378,406,0.15
321,406,0.15
311,406,0.15
301,406,0.15
279,406,0.15
277,406,0.15
260,406,0.15
209,406,0.15
174,406,0.15
160,406,0.15
154,406,0.15
119,406,0.15
112,406,0.15
77,406,0.15
69,406,0.15
16,406,0.15
497,407,0.15
495,407,0.15
441,407,0.15
419,407,0.15
414,407,0.15
409,407,0.15
375,407,0.15
312,407,0.15
305,407,0.15
293,407,0.15
282,407,0.15
232,407,0.15
215,407,0.15
206,407,0.15
158,407,0.15
68,407,0.15
46,407,0.15
28,407,0.15
25,407,0.15
486,408,0.15
460,408,0.15
457,408,0.15
456,408,0.15
417,408,0.15
413,408,0.15
392,408,0.15
391,408,0.15
362,408,0.15
340,408,0.15
308,408,0.15
306,408,0.15
289,408,0.15
280,408,0.15
274,408,0.15
271,408,0.15
253,408,0.15
239,408,0.15
225,408,0.15
168,408,0.15
30,408,0.15
20,408,0.15
17,408,0.15
8,408,0.15
2,408,0.15
1,408,0.15
497,409,0.15
495,409,0.15
441,409,0.15
419,409,0.15
414,409,0.15
411,409,0.15
407,409,0.15
375,409,0.15
338,409,0.15
312,409,0.15
305,409,0.15
293,409,0.15
282,409,0.15
245,409,0.15
232,409,0.15
215,409,0.15
206,409,0.15
158,409,0.15
46,409,0.15
28,409,0.15
25,409,0.15
466,410,0.15
442,410,0.15
436,410,0.15
423,410,0.15
361,410,0.15
352,410,0.15
343,410,0.15
336,410,0.15
297,410,0.15
296,410,0.15
261,410,0.15
220,410,0.15
176,410,0.15
173,410,0.15
123,410,0.15
116,410,0.15
108,410,0.15
80,410,0.15
54,410,0.15
49,410,0.15
32,410,0.15
497,411,0.15
495,411,0.15
441,411,0.15
419,411,0.15
414,411,0.15
409,411,0.15
375,411,0.15
312,411,0.15
305,411,0.15
293,411,0.15
282,411,0.15
232,411,0.15
215,411,0.15
206,411,0.15
158,411,0.15
68,411,0.15
46,411,0.15
28,411,0.15
25,411,0.15
471,412,0.15
429,412,0.15
374,412,0.15
364,412,0.15
325,412,0.15
299,412,0.15
287,412,0.15
258,412,0.15
249,412,0.15
189,412,0.15
187,412,0.15
181,412,0.15
146,412,0.15
141,412,0.15
140,412,0.15
135,412,0.15
117,412,0.15
113,412,0.15
110,412,0.15
101,412,0.15
87,412,0.15
79,412,0.15
74,412,0.15
62,412,0.15
37,412,0.15
23,412,0.15
486,413,0.15
460,413,0.15
457,413,0.15
456,413,0.15
408,413,0.15
392,413,0.15
391,413,0.15
362,413,0.15
340,413,0.15
308,413,0.15
306,413,0.15
289,413,0.15
280,413,0.15
274,413,0.15
271,413,0.15
239,413,0.15
225,413,0.15
168,413,0.15
30,413,0.15
20,413,0.15
17,413,0.15
8,413,0.15
1,413,0.15
497,414,0.15
495,414,0.15
441,414,0.15
419,414,0.15
411,414,0.15
409,414,0.15
407,414,0.15
375,414,0.15
338,414,0.15
312,414,0.15
305,414,0.15
293,414,0.15
282,414,0.15
245,414,0.15
232,414,0.15
158,414,0.15
68,414,0.15
46,414,0.15
28,414,0.15
25,414,0.15
477,415,0.15
416,415,0.15
393,415,0.15
370,415,0.15
363,415,0.15
333,415,0.15
310,415,0.15
292,415,0.15
270,415,0.15
267,415,0.15
265,415,0.15
246,415,0.15
228,415,0.15
162,415,0.15
142,415,0.15
138,415,0.15
133,415,0.15
124,415,0.15
107,415,0.15
104,415,0.15
100,415,0.15
95,415,0.15
78,415,0.15
73,415,0.15
56,415,0.15
36,415,0.15
34,415,0.15
6,415,0.15
477,416,0.15
415,416,0.15
393,416,0.15
370,416,0.15
363,416,0.15
333,416,0.15
310,416,0.15
292,416,0.15
283,416,0.15
270,416,0.15
267,416,0.15
265,416,0.15
246,416,0.15
228,416,0.15
222,416,0.15
162,416,0.15
142,416,0.15
138,416,0.15
133,416,0.15
124,416,0.15
107,416,0.15
104,416,0.15
100,416,0.15
95,416,0.15
78,416,0.15
73,416,0.15
56,416,0.15
36,416,0.15
34,416,0.15
6,416,0.15
486,417,0.15
460,417,0.15
457,417,0.15
456,417,0.15
408,417,0.15
392,417,0.15
391,417,0.15
362,417,0.15
340,417,0.15
308,417,0.15
306,417,0.15
289,417,0.15
280,417,0.15
274,417,0.15
271,417,0.15
239,417,0.15
225,417,0.15
168,417,0.15
30,417,0.15
20,417,0.15
17,417,0.15
8,417,0.15
1,417,0.15
478,418,0.15
467,418,0.15
459,418,0.15
452,418,0.15
444,418,0.15
435,418,0.15
396,418,0.15
386,418,0.15
372,418,0.15
356,418,0.15
332,418,0.15
302,418,0.15
298,418,0.15
247,418,0.15
186,418,0.15
150,418,0.15
149,418,0.15
144,418,0.15
66,418,0.15
48,418,0.15
4,418,0.15
497,419,0.15
495,419,0.15
414,419,0.15
411,419,0.15
409,419,0.15
407,419,0.15
375,419,0.15
338,419,0.15
312,419,0.15
305,419,0.15
293,419,0.15
282,419,0.15
245,419,0.15
232,419,0.15
215,419,0.15
206,419,0.15
68,419,0.15
46,419,0.15
28,419,0.15
25,419,0.15
492,420,0.15
489,420,0.15
474,420,0.15
399,420,0.15
394,420,0.15
376,420,0.15
369,420,0.15
368,420,0.15
342,420,0.15
323,420,0.15
262,420,0.15
256,420,0.15
224,420,0.15
210,420,0.15
184,420,0.15
180,420,0.15
178,420,0.15
166,420,0.15
94,420,0.15
45,420,0.15
41,420,0.15
18,420,0.15
450,421,0.15
440,421,0.15
438,421,0.15
380,421,0.15
357,421,0.15
335,421,0.15
303,421,0.15
264,421,0.15
252,421,0.15
243,421,0.15
223,421,0.15
221,421,0.15
188,421,0.15
179,421,0.15
175,421,0.15
115,421,0.15
40,421,0.15
12,421,0.15
462,422,0.15
455,422,0.15
424,422,0.15
401,422,0.15
398,422,0.15
384,422,0.15
365,422,0.15
314,422,0.15
295,422,0.15
255,422,0.15
250,422,0.15
248,422,0.15
214,422,0.15
193,422,0.15
170,422,0.15
152,422,0.15
111,422,0.15
98,422,0.15
39,422,0.15
27,422,0.15
26,422,0.15
466,423,0.15
442,423,0.15
436,423,0.15
410,423,0.15
361,423,0.15
352,423,0.15
347,423,0.15
343,423,0.15
336,423,0.15
296,423,0.15
269,423,0.15
261,423,0.15
220,423,0.15
176,423,0.15
173,423,0.15
123,423,0.15
116,423,0.15
108,423,0.15
80,423,0.15
54,423,0.15
49,423,0.15
32,423,0.15
455,424,0.15
422,424,0.15
401,424,0.15
398,424,0.15
365,424,0.15
314,424,0.15
295,424,0.15
255,424,0.15
250,424,0.15
248,424,0.15
214,424,0.15
207,424,0.15
193,424,0.15
177,424,0.15
170,424,0.15
156,424,0.15
152,424,0.15
111,424,0.15
98,424,0.15
39,424,0.15
27,424,0.15
26,424,0.15
14,424,0.15
3,424,0.15
500,425,0.15
427,425,0.15
426,425,0.15
367,425,0.15
360,425,0.15
351,425,0.15
348,425,0.15
344,425,0.15
331,425,0.15
318,425,0.15
317,425,0.15
315,425,0.15
309,425,0.15
281,425,0.15
278,425,0.15
276,425,0.15
275,425,0.15
190,425,0.15
169,425,0.15
159,425,0.15
120,425,0.15
93,425,0.15
71,425,0.15
38,425,0.15
29,425,0.15
22,425,0.15
500,426,0.15
427,426,0.15
425,426,0.15
397,426,0.15
367,426,0.15
360,426,0.15
351,426,0.15
348,426,0.15
344,426,0.15
331,426,0.15
329,426,0.15
318,426,0.15
317,426,0.15
315,426,0.15
309,426,0.15
281,426,0.15
278,426,0.15
276,426,0.15
275,426,0.15
190,426,0.15
169,426,0.15
120,426,0.15
93,426,0.15
75,426,0.15
71,426,0.15
29,426,0.15
22,426,0.15
500,427,0.15
426,427,0.15
425,427,0.15
397,427,0.15
367,427,0.15
348,427,0.15
344,427,0.15
331,427,0.15
329,427,0.15
318,427,0.15
317,427,0.15
315,427,0.15
309,427,0.15
281,427,0.15
276,427,0.15
190,427,0.15
169,427,0.15
159,427,0.15
120,427,0.15
93,427,0.15
75,427,0.15
71,427,0.15
38,427,0.15
29,427,0.15
22,427,0.15
473,428,0.15
465,428,0.15
463,428,0.15
446,428,0.15
433,428,0.15
354,428,0.15
345,428,0.15
330,428,0.15
322,428,0.15
273,428,0.15
244,428,0.15
182,428,0.15
109,428,0.15
105,428,0.15
88,428,0.15
85,428,0.15
76,428,0.15
51,428,0.15
47,428,0.15
31,428,0.15
10,428,0.15
471,429,0.15
439,429,0.15
412,429,0.15
374,429,0.15
364,429,0.15
325,429,0.15
299,429,0.15
287,429,0.15
258,429,0.15
249,429,0.15
189,429,0.15
181,429,0.15
141,429,0.15
140,429,0.15
127,429,0.15
117,429,0.15
113,429,0.15
110,429,0.15
101,429,0.15
87,429,0.15
79,429,0.15
74,429,0.15
62,429,0.15
37,429,0.15
23,429,0.15
499,430,0.15
482,430,0.15
464,430,0.15
431,430,0.15
337,430,0.15
300,430,0.15
155,430,0.15
134,430,0.15
130,430,0.15
90,430,0.15
86,430,0.15
82,430,0.15
81,430,0.15
55,430,0.15
21,430,0.15
499,431,0.15
482,431,0.15
464,431,0.15
430,431,0.15
337,431,0.15
300,431,0.15
285,431,0.15
155,431,0.15
134,431,0.15
130,431,0.15
86,431,0.15
81,431,0.15
55,431,0.15
473,432,0.15
465,432,0.15
463,432,0.15
446,432,0.15
433,432,0.15
354,432,0.15
345,432,0.15
330,432,0.15
322,432,0.15
273,432,0.15
244,432,0.15
182,432,0.15
109,432,0.15
105,432,0.15
88,432,0.15
85,432,0.15
76,432,0.15
51,432,0.15
47,432,0.15
31,432,0.15
10,432,0.15
473,433,0.15
463,433,0.15
446,433,0.15
432,433,0.15
428,433,0.15
354,433,0.15
345,433,0.15
330,433,0.15
322,433,0.15
273,433,0.15
244,433,0.15
182,433,0.15
153,433,0.15
109,433,0.15
105,433,0.15
91,433,0.15
88,433,0.15
85,433,0.15
76,433,0.15
51,433,0.15
50,433,0.15
47,433,0.15
31,433,0.15
10,433,0.15
387,434,0.15
381,434,0.15
373,434,0.15
339,434,0.15
304,434,0.15
218,434,0.15
213,434,0.15
196,434,0.15
183,434,0.15
118,434,0.15
92,434,0.15
89,434,0.15
70,434,0.15
67,434,0.15
64,434,0.15
44,434,0.15
5,434,0.15
478,435,0.15
467,435,0.15
459,435,0.15
452,435,0.15
444,435,0.15
418,435,0.15
396,435,0.15
386,435,0.15
372,435,0.15
332,435,0.15
302,435,0.15
298,435,0.15
247,435,0.15
186,435,0.15
149,435,0.15
144,435,0.15
96,435,0.15
66,435,0.15
48,435,0.15
35,435,0.15
4,435,0.15
466,436,0.15
423,436,0.15
410,436,0.15
361,436,0.15
352,436,0.15
347,436,0.15
343,436,0.15
336,436,0.15
297,436,0.15
296,436,0.15
269,436,0.15
261,436,0.15
220,436,0.15
176,436,0.15
123,436,0.15
116,436,0.15
108,436,0.15
54,436,0.15
49,436,0.15
496,437,0.15
366,437,0.15
326,437,0.15
294,437,0.15
291,437,0.15
263,437,0.15
257,437,0.15
242,437,0.15
234,437,0.15
205,437,0.15
204,437,0.15
203,437,0.15
202,437,0.15
201,437,0.15
200,437,0.15
192,437,0.15
145,437,0.15
129,437,0.15
103,437,0.15
99,437,0.15
83,437,0.15
65,437,0.15
63,437,0.15
60,437,0.15
52,437,0.15
43,437,0.15
11,437,0.15
450,438,0.15
440,438,0.15
421,438,0.15
380,438,0.15
357,438,0.15
346,438,0.15
335,438,0.15
303,438,0.15
264,438,0.15
252,438,0.15
251,438,0.15
243,438,0.15
223,438,0.15
221,438,0.15
188,438,0.15
175,438,0.15
125,438,0.15
115,438,0.15
40,438,0.15
12,438,0.15
471,439,0.15
429,439,0.15
374,439,0.15
364,439,0.15
325,439,0.15
299,439,0.15
287,439,0.15
258,439,0.15
249,439,0.15
189,439,0.15
187,439,0.15
181,439,0.15
146,439,0.15
141,439,0.15
140,439,0.15
135,439,0.15
117,439,0.15
113,439,0.15
110,439,0.15
101,439,0.15
87,439,0.15
79,439,0.15
74,439,0.15
62,439,0.15
37,439,0.15
23,439,0.15
438,440,0.15
421,440,0.15
380,440,0.15
357,440,0.15
346,440,0.15
335,440,0.15
303,440,0.15
252,440,0.15
251,440,0.15
243,440,0.15
223,440,0.15
188,440,0.15
179,440,0.15
175,440,0.15
125,440,0.15
115,440,0.15
40,440,0.15
12,440,0.15
497,441,0.15
495,441,0.15
414,441,0.15
411,441,0.15
409,441,0.15
407,441,0.15
375,441,0.15
338,441,0.15
312,441,0.15
305,441,0.15
293,441,0.15
282,441,0.15
245,441,0.15
232,441,0.15
215,441,0.15
206,441,0.15
68,441,0.15
46,441,0.15
28,441,0.15
25,441,0.15
466,442,0.15
423,442,0.15
410,442,0.15
361,442,0.15
352,442,0.15
347,442,0.15
343,442,0.15
336,442,0.15
297,442,0.15
296,442,0.15
269,442,0.15
261,442,0.15
220,442,0.15
176,442,0.15
123,442,0.15
116,442,0.15
108,442,0.15
54,442,0.15
49,442,0.15
491,443,0.15
490,443,0.15
484,443,0.15
483,443,0.15
480,443,0.15
404,443,0.15
390,443,0.15
382,443,0.15
358,443,0.15
355,443,0.15
341,443,0.15
334,443,0.15
316,443,0.15
233,443,0.15
230,443,0.15
185,443,0.15
157,443,0.15
137,443,0.15
136,443,0.15
132,443,0.15
128,443,0.15
122,443,0.15
114,443,0.15
97,443,0.15
13,443,0.15
478,444,0.15
467,444,0.15
459,444,0.15
452,444,0.15
435,444,0.15
418,444,0.15
396,444,0.15
386,444,0.15
356,444,0.15
332,444,0.15
302,444,0.15
298,444,0.15
186,444,0.15
150,444,0.15
149,444,0.15
144,444,0.15
96,444,0.15
66,444,0.15
48,444,0.15
35,444,0.15
4,444,0.15
498,445,0.15
488,445,0.15
479,445,0.15
458,445,0.15
454,445,0.15
402,445,0.15
395,445,0.15
389,445,0.15
385,445,0.15
320,445,0.15
288,445,0.15
254,445,0.15
238,445,0.15
237,445,0.15
212,445,0.15
197,445,0.15
164,445,0.15
84,445,0.15
61,445,0.15
57,445,0.15
53,445,0.15
24,445,0.15
9,445,0.15
473,446,0.15
465,446,0.15
463,446,0.15
433,446,0.15
432,446,0.15
428,446,0.15
354,446,0.15
345,446,0.15
330,446,0.15
322,446,0.15
273,446,0.15
244,446,0.15
182,446,0.15
153,446,0.15
105,446,0.15
91,446,0.15
88,446,0.15
85,446,0.15
51,446,0.15
50,446,0.15
47,446,0.15
31,446,0.15
10,446,0.15
472,447,0.15
470,447,0.15
449,447,0.15
406,447,0.15
388,447,0.15
378,447,0.15
321,447,0.15
311,447,0.15
301,447,0.15
279,447,0.15
277,447,0.15
260,447,0.15
209,447,0.15
174,447,0.15
160,447,0.15
154,447,0.15
119,447,0.15
106,447,0.15
102,447,0.15
77,447,0.15
69,447,0.15
16,447,0.15
494,448,0.15
403,448,0.15
400,448,0.15
377,448,0.15
371,448,0.15
353,448,0.15
327,448,0.15
324,448,0.15
319,448,0.15
313,448,0.15
286,448,0.15
266,448,0.15
235,448,0.15
219,448,0.15
167,448,0.15
161,448,0.15
151,448,0.15
147,448,0.15
126,448,0.15
33,448,0.15
7,448,0.15
487,449,0.15
472,449,0.15
470,449,0.15
461,449,0.15
447,449,0.15
406,449,0.15
388,449,0.15
321,449,0.15
311,449,0.15
301,449,0.15
279,449,0.15
277,449,0.15
260,449,0.15
209,449,0.15
174,449,0.15
160,449,0.15
154,449,0.15
112,449,0.15
106,449,0.15
102,449,0.15
77,449,0.15
69,449,0.15
16,449,0.15
438,450,0.15
421,450,0.15
380,450,0.15
357,450,0.15
346,450,0.15
335,450,0.15
303,450,0.15
252,450,0.15
251,450,0.15
243,450,0.15
223,450,0.15
188,450,0.15
179,450,0.15
175,450,0.15
125,450,0.15
115,450,0.15
40,450,0.15
12,450,0.15
493,451,0.15
485,451,0.15
475,451,0.15
453,451,0.15
349,451,0.15
307,451,0.15
290,451,0.15
259,451,0.15
240,451,0.15
229,451,0.15
227,451,0.15
216,451,0.15
198,451,0.15
195,451,0.15
165,451,0.15
148,451,0.15
143,451,0.15
121,451,0.15
72,451,0.15
467,452,0.15
459,452,0.15
444,452,0.15
435,452,0.15
418,452,0.15
396,452,0.15
372,452,0.15
356,452,0.15
332,452,0.15
302,452,0.15
298,452,0.15
247,452,0.15
186,452,0.15
150,452,0.15
144,452,0.15
96,452,0.15
66,452,0.15
48,452,0.15
35,452,0.15
4,452,0.15
493,453,0.15
485,453,0.15
475,453,0.15
451,453,0.15
349,453,0.15
307,453,0.15
290,453,0.15
259,453,0.15
240,453,0.15
229,453,0.15
227,453,0.15
216,453,0.15
198,453,0.15
195,453,0.15
165,453,0.15
148,453,0.15
143,453,0.15
121,453,0.15
498,454,0.15
488,454,0.15
479,454,0.15
458,454,0.15
445,454,0.15
402,454,0.15
395,454,0.15
389,454,0.15
385,454,0.15
320,454,0.15
288,454,0.15
254,454,0.15
238,454,0.15
237,454,0.15
212,454,0.15
197,454,0.15
164,454,0.15
84,454,0.15
61,454,0.15
57,454,0.15
53,454,0.15
24,454,0.15
9,454,0.15
462,455,0.15
424,455,0.15
422,455,0.15
401,455,0.15
398,455,0.15
384,455,0.15
365,455,0.15
314,455,0.15
295,455,0.15
255,455,0.15
250,455,0.15
248,455,0.15
207,455,0.15
193,455,0.15
177,455,0.15
170,455,0.15
156,455,0.15
152,455,0.15
111,455,0.15
98,455,0.15
39,455,0.15
27,455,0.15
26,455,0.15
14,455,0.15
3,455,0.15
486,456,0.15
460,456,0.15
457,456,0.15
417,456,0.15
413,456,0.15
408,456,0.15
392,456,0.15
391,456,0.15
362,456,0.15
340,456,0.15
308,456,0.15
306,456,0.15
274,456,0.15
271,456,0.15
253,456,0.15
239,456,0.15
225,456,0.15
168,456,0.15
30,456,0.15
20,456,0.15
17,456,0.15
8,456,0.15
2,456,0.15
486,457,0.15
460,457,0.15
456,457,0.15
417,457,0.15
413,457,0.15
408,457,0.15
392,457,0.15
391,457,0.15
362,457,0.15
306,457,0.15
289,457,0.15
280,457,0.15
274,457,0.15
271,457,0.15
253,457,0.15
239,457,0.15
225,457,0.15
168,457,0.15
30,457,0.15
20,457,0.15
17,457,0.15
8,457,0.15
2,457,0.15
1,457,0.15
479,458,0.15
454,458,0.15
445,458,0.15
402,458,0.15
395,458,0.15
389,458,0.15
385,458,0.15
320,458,0.15
288,458,0.15
254,458,0.15
237,458,0.15
212,458,0.15
197,458,0.15
164,458,0.15
84,458,0.15
61,458,0.15
57,458,0.15
53,458,0.15
9,458,0.15
478,459,0.15
467,459,0.15
452,459,0.15
444,459,0.15
435,459,0.15
418,459,0.15
396,459,0.15
386,459,0.15
372,459,0.15
356,459,0.15
332,459,0.15
302,459,0.15
298,459,0.15
247,459,0.15
186,459,0.15
150,459,0.15
149,459,0.15
144,459,0.15
96,459,0.15
66,459,0.15
48,459,0.15
35,459,0.15
4,459,0.15
486,460,0.15
457,460,0.15
456,460,0.15
417,460,0.15
413,460,0.15
408,460,0.15
391,460,0.15
362,460,0.15
340,460,0.15
308,460,0.15
289,460,0.15
280,460,0.15
274,460,0.15
253,460,0.15
239,460,0.15
225,460,0.15
168,460,0.15
30,460,0.15
20,460,0.15
17,460,0.15
2,460,0.15
1,460,0.15
472,461,0.15
470,461,0.15
449,461,0.15
406,461,0.15
388,461,0.15
378,461,0.15
321,461,0.15
311,461,0.15
301,461,0.15
279,461,0.15
277,461,0.15
260,461,0.15
209,461,0.15
174,461,0.15
160,461,0.15
154,461,0.15
119,461,0.15
106,461,0.15
102,461,0.15
77,461,0.15
69,461,0.15
16,461,0.15
455,462,0.15
422,462,0.15
401,462,0.15
398,462,0.15
365,462,0.15
314,462,0.15
295,462,0.15
255,462,0.15
250,462,0.15
